bodyMajor,bodyAngle,bodyArea,lh1_x,lh1_y,lh1Major,lh1Angle,lh1Area,rh1_x,rh1_y,rh1Major,rh1Angle,rh1Area,lh2_x,lh2_y,lh2Major,lh2Angle,lh2Area,rh2_x,rh2_y,rh2Major,rh2Angle,rh2Area,Pose
109,69.749,12329.208,-24,12,52,92.203,2777.528,28,0,46,104.931,2167.98,-5,-25,41,147.848,1674.686,20,-28,30,19.026,942.6,Hands_Crossed
109,70.241,12329.208,-23,11,52,94.399,2777.528,27,0,47,104.621,2215.11,0,-25,46,153.435,2167.98,20,-27,28,18.435,791.784,Hands_Crossed
110,70.416,12442.32,-23,12,53,93.24,2830.942,26,1,47,102.265,2215.11,-3,-25,42,150.422,1847.496,18,-26,28,18.435,791.784,Hands_Crossed
124,98.326,15973.928,-42,-6,66,85.668,4562.184,40,-8,62,94.611,3896.08,-24,-39,41,180.0,1674.686,7,-32,72,-10.376,5429.376,Hands_Crossed
109,73.051,12329.208,-29,15,49,90.0,2463.328,24,-1,46,97.431,2167.98,-11,-22,43,145.222,1891.484,15,-31,29,30.964,820.062,Hands_Crossed
108,108.268,12216.096,-13,-2,53,93.24,2830.942,49,15,49,108.8,2463.328,12,-25,47,-171.529,2215.11,37,-26,53,40.486,2830.942,Hands_Crossed
111,111.038,12904.194,-17,-8,56,98.13,3167.136,46,18,52,107.745,2777.528,9,-29,46,-162.35,2167.98,32,-25,56,39.289,3167.136,Hands_Crossed
112,112.463,13020.448,-19,-6,53,97.524,2830.942,44,19,50,107.354,2513.6,6,-26,45,-163.54,2120.85,29,-23,58,39.428,3462.484,Hands_Crossed
112,113.131,13020.448,-16,-8,52,95.492,2777.528,44,19,51,108.083,2724.114,7,-27,43,-162.801,1891.484,30,-24,58,39.428,3462.484,Hands_Crossed
112,113.131,13020.448,-17,-8,53,96.459,2830.942,43,20,51,108.083,2724.114,7,-27,44,-159.146,1935.472,29,-24,58,40.815,3462.484,Hands_Crossed
111,113.334,12904.194,-18,-9,54,96.34,3054.024,42,20,51,109.134,2724.114,6,-27,45,-157.964,2120.85,29,-23,56,40.711,3167.136,Hands_Crossed
111,113.334,12904.194,-18,-10,54,97.386,3054.024,41,20,51,108.083,2724.114,6,-28,45,-157.964,2120.85,28,-23,55,41.379,3110.58,Hands_Crossed
130,95.711,17563.78,-28,-12,58,95.906,3462.484,35,1,50,101.31,2513.6,-6,-39,38,-175.486,1432.752,28,-37,36,47.203,1357.344,Hands_Crossed
131,94.8,17698.886,-28,-11,58,94.927,3462.484,35,-2,50,97.97,2513.6,-6,-40,40,178.568,1633.84,24,-39,38,40.764,1432.752,Hands_Crossed
132,97.824,18248.736,-50,-9,72,93.972,5429.376,40,-6,69,94.145,4986.354,-11,-40,74,-172.304,5580.192,7,-32,73,-14.226,5504.784,Hands_Crossed
136,92.946,19229.04,-31,-9,61,91.878,3833.24,39,-8,61,100.222,3833.24,-17,-49,30,144.246,942.6,31,-48,33,35.134,1140.546,Hands_Crossed
137,93.759,19370.43,-26,-9,58,92.961,3462.484,38,-5,60,100.561,3770.4,-12,-49,34,138.504,1175.108,28,-47,39,38.884,1592.994,Hands_Crossed
134,93.417,18525.232,-28,-10,56,92.045,3167.136,39,-4,55,100.305,3110.58,-10,-49,40,145.125,1633.84,30,-46,39,45.0,1592.994,Hands_Crossed
102,92.806,10896.456,-25,3,33,93.468,1140.546,34,2,36,107.447,1357.344,-6,-12,35,-175.101,1209.67,25,-13,29,-9.782,820.062,Hands_Crossed
99,92.891,10264.914,-21,5,29,105.945,820.062,28,5,28,98.13,791.784,1,-4,36,-164.055,1357.344,18,-6,24,-14.036,603.264,Hands_Crossed
98,92.921,9853.312,-20,6,25,110.556,628.4,28,5,28,96.116,791.784,1,-2,33,-168.024,1140.546,17,-5,25,-18.435,628.4,Hands_Crossed
98,92.921,9853.312,-21,5,26,107.745,653.536,26,4,27,92.121,763.506,-1,-4,32,-165.53,1005.44,16,-5,21,-24.228,461.874,Hands_Crossed
98,94.086,9853.312,-22,4,25,105.642,628.4,26,5,24,94.764,603.264,-2,-5,33,-166.373,1140.546,18,-4,19,-17.526,358.188,Hands_Crossed
96,94.17,9652.224,-22,4,26,100.886,653.536,27,5,24,97.125,603.264,-3,-4,34,-164.745,1175.108,20,-4,17,-16.39,267.07,Hands_Crossed
136,94.624,19229.04,-21,-6,54,101.725,3054.024,31,-9,58,79.077,3462.484,-1,-4,64,-116.565,4222.848,14,-30,27,-33.111,763.506,Hands_Crossed
141,98.931,20822.034,-54,-5,74,80.789,5580.192,53,-3,71,106.164,5130.886,-32,-38,55,-172.747,3110.58,28,-35,70,-4.899,5058.62,Hands_Crossed
165,95.194,28513.65,-18,-6,79,100.176,6453.668,36,-2,77,83.333,6048.35,3,-2,90,-107.43,8483.4,2,-40,58,-0.988,3462.484,Hands_Crossed
166,90.69,28686.46,-20,-3,84,101.575,7389.984,38,4,68,94.205,4700.432,9,-38,43,-162.801,1891.484,29,-39,28,39.289,791.784,Hands_Crossed
150,89.618,23565.0,-24,-7,75,99.964,5891.25,34,-1,64,90.895,4222.848,5,-46,46,173.797,2167.98,21,-42,33,35.134,1140.546,Hands_Crossed
142,89.193,20969.708,-25,-9,72,100.376,5429.376,33,-3,62,91.848,3896.08,8,-47,54,175.764,3054.024,19,-46,39,37.747,1592.994,Hands_Crossed
139,90.412,20089.948,-27,-9,68,101.802,4700.432,34,-3,61,92.816,3833.24,2,-49,44,164.407,1935.472,19,-46,40,36.87,1633.84,Hands_Crossed
137,90.418,19370.43,-26,-10,67,101.143,4631.308,33,-4,60,91.909,3770.4,2,-50,46,161.175,2167.98,18,-45,39,35.707,1592.994,Hands_Crossed
138,90.0,19945.416,-25,-9,66,102.155,4562.184,34,-4,60,91.909,3770.4,8,-47,52,167.829,2777.528,19,-45,39,33.69,1592.994,Hands_Crossed
139,90.0,20089.948,-25,-9,66,102.155,4562.184,34,-5,60,91.909,3770.4,5,-48,47,164.219,2215.11,16,-46,44,29.427,1935.472,Hands_Crossed
141,90.0,20822.034,-25,-8,65,103.191,4288.83,34,-4,60,91.909,3770.4,8,-48,53,162.582,2830.942,15,-45,46,29.899,2167.98,Hands_Crossed
114,91.005,13611.144,-31,-5,46,85.03,2167.98,33,-2,45,88.727,2120.85,-25,-35,21,135.0,461.874,19,-33,31,33.179,974.02,Hands_Crossed
138,97.074,19945.416,-51,0,67,84.036,4631.308,57,1,66,108.435,4562.184,-18,-28,73,-170.665,5504.784,29,-30,76,-0.754,5969.8,Hands_Crossed
115,91.494,13730.54,-35,-7,54,69.567,3054.024,34,-8,55,98.276,3110.58,-26,-37,38,166.329,1432.752,31,-42,19,42.879,358.188,Hands_Crossed
108,88.409,12216.096,-35,-2,44,57.031,1935.472,32,-8,50,91.146,2513.6,-45,-32,23,97.431,505.862,29,-41,18,70.56,339.336,Hands_Crossed
108,88.939,12216.096,-33,0,43,54.462,1891.484,30,-7,50,90.0,2513.6,-46,-30,25,87.709,628.4,26,-40,19,62.103,358.188,Hands_Crossed
115,92.987,13730.54,-25,-1,43,87.337,1891.484,37,-4,49,105.154,2463.328,-3,-23,46,178.755,2167.98,24,-25,38,-7.496,1432.752,Hands_Crossed
123,93.721,15845.106,-28,-1,44,90.0,1935.472,36,-1,49,102.907,2463.328,-5,-22,46,-177.51,2167.98,30,-21,24,-19.179,603.264,Hands_Crossed
123,93.257,15845.106,-26,-1,47,90.0,2215.11,37,3,45,108.034,2120.85,-3,-23,46,-175.03,2167.98,32,-18,25,-4.574,628.4,Hands_Crossed
124,92.309,15973.928,-25,-1,49,91.169,2463.328,37,2,45,106.46,2120.85,0,-23,49,-173.019,2463.328,29,-19,28,-4.086,791.784,Hands_Crossed
125,93.662,16102.75,-25,-1,49,91.169,2463.328,37,2,46,104.931,2167.98,0,-24,49,-175.333,2463.328,27,-21,33,0.0,1140.546,Hands_Crossed
104,90.0,11110.112,-29,4,50,91.146,2513.6,35,7,46,99.866,2167.98,-8,-29,44,157.479,1935.472,33,-28,27,64.359,763.506,Hands_Crossed
102,89.438,10896.456,-29,4,51,92.246,2724.114,35,8,45,100.081,2120.85,-9,-31,41,152.819,1674.686,34,-29,30,68.552,942.6,Hands_Crossed
138,98.715,19945.416,-63,-5,75,84.668,5891.25,32,-3,65,83.853,4288.83,-27,-31,83,-163.301,7041.222,12,-7,65,-60.69,4288.83,Hand_on_chin
140,90.818,20234.48,-59,-5,77,86.285,6048.35,37,-5,69,89.17,4986.354,-21,-39,81,-173.66,6871.554,21,-7,72,-64.841,5429.376,Hand_on_chin
131,84.766,17698.886,-60,0,73,78.232,5504.784,35,2,56,107.475,3167.136,-29,-35,77,-179.256,6048.35,38,8,65,-81.254,4288.83,Hand_on_chin
121,88.107,15207.28,-27,-6,55,98.276,3110.58,17,2,66,99.462,4562.184,-18,-38,12,141.34,150.816,22,9,80,-89.284,6535.36,Hand_on_chin
128,90.0,16891.392,-26,-7,57,98.973,3402.786,18,1,63,97.237,4156.866,-6,-39,32,167.661,1005.44,20,8,77,-86.285,6048.35,Hand_on_chin
132,90.868,18248.736,-28,-8,59,94.844,3522.182,19,0,64,95.356,4222.848,-16,-41,20,159.775,377.04,20,5,73,-86.082,5504.784,Hand_on_chin
124,89.076,15973.928,-23,-8,62,102.031,3896.08,24,-3,65,88.238,4288.83,-10,-10,59,-103.57,3522.182,17,-40,15,36.87,235.65,Hand_on_chin
123,88.137,15845.106,-25,-8,64,98.881,4222.848,25,-6,69,81.754,4986.354,-13,-9,63,-101.842,4156.866,14,-14,55,-76.464,3110.58,Hand_on_chin
125,87.709,16102.75,-26,-7,66,103.829,4562.184,28,-7,72,79.624,5429.376,-11,-9,63,-101.842,4156.866,14,-11,64,-77.471,4222.848,Hand_on_chin
127,87.295,16759.428,-27,-6,67,106.294,4631.308,29,-8,74,77.638,5580.192,-11,-8,63,-102.724,4156.866,14,-14,62,-77.074,3896.08,Hand_on_chin
124,84.015,15973.928,-29,-6,68,108.699,4700.432,27,-8,73,78.996,5504.784,-12,-9,61,-101.31,3833.24,13,-12,64,-77.471,4222.848,Hand_on_chin
123,82.528,15845.106,-27,-6,71,109.708,5130.886,28,-7,72,78.845,5429.376,-10,-9,61,-99.31,3833.24,14,-11,64,-77.471,4222.848,Hand_on_chin
117,81.663,14336.946,-27,-9,72,109.44,5429.376,27,-10,73,78.996,5504.784,-10,-13,60,-98.531,3770.4,14,-15,63,-78.158,4156.866,Hand_on_chin
136,84.123,19229.04,-59,0,72,80.407,5429.376,40,1,56,111.991,3167.136,-26,-33,77,-176.285,6048.35,48,7,63,-86.367,4156.866,Hand_on_chin
107,83.073,11766.79,-23,-5,79,95.064,6453.668,20,-5,59,83.234,3522.182,-5,-49,30,162.759,942.6,12,-3,63,-82.763,4156.866,Hand_on_chin
112,83.884,13020.448,-22,-9,79,100.176,6453.668,23,-7,65,74.899,4288.83,4,-54,39,162.474,1592.994,9,-8,62,-80.838,3896.08,Hand_on_chin
112,81.798,13020.448,-23,-13,78,98.746,6371.976,25,-7,64,74.667,4222.848,2,-58,40,161.114,1633.84,10,-8,61,-78.69,3833.24,Hand_on_chin
105,90.0,11546.85,-10,-11,77,103.496,6048.35,26,-9,64,71.003,4222.848,17,-59,41,149.744,1674.686,10,-10,59,-80.38,3522.182,Hand_on_chin
106,91.081,11656.82,-12,-9,77,101.165,6048.35,29,-8,65,68.523,4288.83,10,-54,32,152.65,1005.44,13,-7,63,-82.763,4156.866,Hand_on_chin
107,92.675,11766.79,-15,-10,81,99.23,6871.554,29,-8,66,68.839,4562.184,6,-56,32,158.199,1005.44,13,-7,64,-82.875,4222.848,Hand_on_chin
108,92.651,12216.096,-11,-6,75,103.851,5891.25,30,-7,66,69.647,4562.184,10,-51,28,145.176,791.784,14,-6,64,-82.875,4222.848,Hand_on_chin
117,89.51,14336.946,-20,-4,74,104.036,5580.192,34,-6,68,85.795,4700.432,-3,-12,57,-105.255,3402.786,20,-9,66,-69.647,4562.184,Hand_on_chin
111,88.968,12904.194,-23,-6,73,101.768,5504.784,33,-7,68,88.315,4700.432,-8,-13,60,-105.422,3770.4,20,-11,64,-68.199,4222.848,Hand_on_chin
117,89.021,14336.946,-26,-3,71,99.728,5130.886,32,-4,69,89.17,4986.354,-11,-8,61,-106.074,3833.24,19,-8,66,-68.839,4562.184,Hand_on_chin
132,88.264,18248.736,-64,-1,69,76.759,4986.354,47,1,59,124.756,3522.182,-33,-34,77,-179.256,6048.35,60,6,59,-81.327,3522.182,Hand_on_chin
117,89.021,14336.946,-35,-2,69,91.66,4986.354,36,-2,65,95.274,4288.83,-21,-9,60,-115.301,3770.4,27,-6,62,-67.521,3896.08,Hand_on_chin
126,106.569,16627.464,-15,2,55,95.194,3110.58,51,3,62,108.726,3896.08,-10,-1,49,-96.981,2463.328,38,-32,48,13.173,2413.056,Hand_on_chin
129,107.592,17428.674,-15,0,57,97.989,3402.786,52,4,65,113.429,4288.83,-9,-3,51,-94.485,2724.114,39,-34,54,18.104,3054.024,Hand_on_chin
129,107.459,17428.674,-15,0,57,98.973,3402.786,52,5,67,114.656,4631.308,-9,-2,53,-94.316,2830.942,40,-34,54,17.103,3054.024,Hand_on_chin
131,107.745,17698.886,-16,-2,59,102.633,3522.182,52,4,68,114.305,4700.432,-8,-3,55,-93.122,3110.58,40,-35,54,17.103,3054.024,Hand_on_chin
124,79.324,15973.928,-50,0,69,74.962,4986.354,20,-2,62,90.0,3896.08,-31,-38,56,171.87,3167.136,15,-5,57,-78.887,3402.786,Hand_on_chin
122,75.851,15332.96,-47,-2,71,75.379,5130.886,22,-4,59,89.029,3522.182,-28,-43,56,167.692,3167.136,16,-3,62,-80.838,3896.08,Hand_on_chin
127,98.575,16759.428,-41,-23,86,100.008,7565.936,38,-21,97,92.951,9752.768,-29,-31,70,-97.326,5058.62,4,-85,78,22.62,6371.976,Hand_on_chin
130,103.717,17563.78,-39,-25,92,102.529,8671.92,40,-18,98,92.337,9853.312,-26,-30,79,-93.621,6453.668,7,-83,77,25.241,6048.35,Hand_on_chin
138,103.335,19945.416,-37,-21,91,103.276,8577.66,42,-14,97,93.54,9752.768,-24,-26,79,-93.621,6453.668,10,-80,78,25.589,6371.976,Hand_on_chin
134,90.855,18525.232,-65,-6,78,80.417,6371.976,41,-18,98,108.435,9853.312,-32,-37,80,-168.551,6535.36,41,-16,102,-72.446,10896.456,Hand_on_chin
137,103.935,19370.43,-51,-21,90,111.448,8483.4,42,-11,98,98.791,9853.312,-28,-31,64,-102.529,4222.848,20,-75,65,27.35,4288.83,Hand_on_chin
131,104.566,17698.886,-47,-22,91,115.168,8577.66,43,-13,98,94.086,9853.312,-27,-28,72,-91.591,5429.376,16,-79,68,29.539,4700.432,Hand_on_chin
133,103.829,18386.984,-43,-21,91,113.199,8577.66,45,-9,97,94.128,9752.768,-25,-25,76,-89.246,5969.8,17,-75,71,29.445,5130.886,Hand_on_chin
136,103.12,19229.04,-41,-20,91,111.218,8577.66,45,-9,97,94.715,9752.768,-25,-23,79,-89.275,6453.668,17,-74,72,27.277,5429.376,Hand_on_chin
136,104.036,19229.04,-42,-21,92,110.194,8671.92,44,-9,98,94.667,9853.312,-26,-24,81,-89.293,6871.554,15,-76,75,28.61,5891.25,Hand_on_chin
137,103.431,19370.43,-42,-21,93,108.048,9058.386,44,-7,99,94.62,10264.914,-27,-24,84,-90.682,7389.984,15,-75,76,28.25,5969.8,Hand_on_chin
137,103.431,19370.43,-41,-20,92,107.057,8671.92,44,-6,99,94.62,10264.914,-27,-22,84,-90.682,7389.984,15,-73,75,27.582,5891.25,Hand_on_chin
116,110.152,13849.936,-37,-15,89,104.191,8109.502,46,1,100,95.143,10368.6,-24,-17,84,-92.045,7389.984,16,-65,75,25.887,5891.25,Hand_on_chin
107,112.496,11766.79,-36,-14,88,103.722,8018.384,45,5,101,95.092,10472.286,-25,-15,83,-90.69,7041.222,16,-63,75,26.906,5891.25,Hand_on_chin
104,112.41,11110.112,-36,-14,87,103.241,7927.266,43,5,101,95.654,10472.286,-26,-15,83,-90.0,7041.222,15,-63,74,27.255,5580.192,Hand_on_chin
128,88.657,16891.392,-64,1,67,78.857,4631.308,33,7,54,109.44,3054.024,-33,-27,76,-172.504,5969.8,27,10,64,-61.46,4222.848,Hand_on_chin
99,108.072,10264.914,-36,-10,79,99.462,6453.668,42,3,91,98.13,8577.66,-22,-23,54,-106.091,3054.024,20,-59,65,30.51,4288.83,Hand_on_chin
103,115.084,11003.284,-33,-12,88,102.458,8018.384,41,5,99,95.768,10264.914,-24,-21,67,-89.145,4631.308,16,-62,70,29.846,5058.62,Hand_on_chin
103,113.85,11003.284,-32,-15,86,104.676,7565.936,44,4,99,95.768,10264.914,-23,-21,71,-86.775,5130.886,17,-63,73,27.613,5504.784,Hand_on_chin
117,85.601,14336.946,-59,-7,88,84.806,8018.384,33,2,84,83.884,7389.984,-35,-51,56,180.0,3167.136,19,-8,66,-74.291,4562.184,Hand_on_chin
116,82.079,13849.936,-58,-9,92,81.254,8671.92,34,-6,87,82.147,7927.266,-32,-58,66,174.806,4562.184,21,-14,73,-78.232,5504.784,Hand_on_chin
117,82.694,14336.946,-54,-7,96,79.854,9652.224,37,-7,89,80.327,8109.502,-30,-58,66,174.806,4562.184,22,-13,76,-78.69,5969.8,Hand_on_chin
122,82.003,15332.96,-53,-6,99,79.028,10264.914,36,-7,88,79.579,8018.384,-30,-59,66,173.089,4562.184,21,-15,73,-78.996,5504.784,Hand_on_chin
121,81.003,15207.28,-54,-4,101,78.69,10472.286,36,-7,89,80.327,8109.502,-30,-59,67,171.511,4631.308,21,-15,73,-78.232,5504.784,Hand_on_chin
122,81.539,15332.96,-53,-5,102,78.799,10896.456,37,-10,91,81.158,8577.66,-29,-61,68,171.634,4700.432,22,-18,75,-77.8,5891.25,Hand_on_chin
145,85.662,21868.32,-51,-15,103,80.538,11003.284,39,-17,90,84.289,8483.4,-25,-70,69,173.387,4986.354,25,-24,77,-75.784,6048.35,Hand_on_chin
141,87.563,20822.034,-59,-2,74,79.144,5580.192,38,-2,60,102.426,3770.4,-24,-37,84,-177.955,7389.984,29,1,71,-65.225,5130.886,Hand_on_chin
144,85.236,21717.504,-52,-4,101,76.921,10472.286,47,-7,86,87.337,7565.936,-24,-63,81,166.477,6871.554,35,-16,70,-72.597,5058.62,Hand_on_chin
151,85.833,23722.1,-52,-8,108,79.413,12216.096,43,-9,97,85.872,9752.768,-24,-69,77,169.563,6048.35,30,-22,73,-75.774,5504.784,Hand_on_chin
156,86.332,25487.904,-50,-6,111,80.707,12904.194,43,-8,101,84.346,10472.286,-20,-66,78,171.973,6371.976,29,-22,76,-75.6,5969.8,Hand_on_chin
155,86.677,24837.51,-49,-7,113,81.369,13136.702,43,-10,103,85.559,11003.284,-22,-67,72,173.66,5429.376,29,-24,77,-74.358,6048.35,Hand_on_chin
157,86.356,25651.288,-49,-7,112,81.798,13020.448,44,-9,102,84.958,10896.456,-23,-66,67,174.036,4631.308,29,-23,75,-73.951,5891.25,Hand_on_chin
159,86.76,26477.634,-50,-7,110,81.649,12442.32,43,-9,100,84.857,10368.6,-25,-65,66,173.946,4562.184,27,-22,76,-73.229,5969.8,Hand_on_chin
162,86.82,27486.216,-50,-5,109,81.055,12329.208,41,-5,99,84.232,10264.914,-26,-62,65,174.726,4288.83,26,-18,75,-73.951,5891.25,Hand_on_chin
159,87.479,26477.634,-51,-7,108,80.972,12216.096,40,-9,98,84.174,9853.312,-27,-64,66,174.806,4562.184,24,-21,77,-73.443,6048.35,Hand_on_chin
131,80.824,17698.886,-56,0,109,80.538,12329.208,37,-12,103,86.112,11003.284,-34,-75,74,145.886,5580.192,23,-22,85,-75.801,7477.96,Hand_on_chin
130,78.949,17563.78,-56,0,109,80.538,12329.208,38,-14,102,87.194,10896.456,-35,-76,74,142.667,5580.192,24,-23,86,-75.324,7565.936,Hand_on_chin
146,82.147,22019.136,-49,3,76,79.426,5969.8,43,3,59,110.556,3522.182,-15,-33,82,-177.905,6956.388,39,6,67,-65.344,4631.308,Hand_on_chin
120,70.665,15081.6,-59,-6,102,79.346,10896.456,34,-19,95,88.794,9253.19,-40,-79,72,142.334,5429.376,24,-26,84,-76.954,7389.984,Hand_on_chin
116,72.031,13849.936,-57,-6,107,78.69,11766.79,39,-23,100,87.138,10368.6,-40,-81,71,140.711,5130.886,26,-30,88,-76.278,8018.384,Hand_on_chin
125,73.867,16102.75,-57,-2,105,78.476,11546.85,40,-19,98,88.247,9853.312,-37,-70,69,151.587,4986.354,27,-26,86,-74.511,7565.936,Hand_on_chin
127,75.417,16759.428,-56,-2,105,78.476,11546.85,40,-17,99,88.264,10264.914,-34,-68,71,155.956,5130.886,26,-25,86,-73.872,7565.936,Hand_on_chin
131,76.386,17698.886,-56,1,103,79.448,11003.284,40,-14,99,88.843,10264.914,-34,-64,68,156.038,4700.432,27,-22,86,-73.237,7565.936,Hand_on_chin
136,77.699,19229.04,-56,3,104,80.087,11110.112,40,-13,100,88.854,10368.6,-34,-62,67,156.468,4631.308,26,-21,87,-72.801,7927.266,Hand_on_chin
145,112.166,21868.32,-19,-6,97,98.297,9752.768,68,9,86,101.957,7565.936,-14,-14,79,-87.101,6453.668,47,-57,75,37.476,5891.25,Hand_on_chin
147,110.283,22631.826,-18,-11,95,102.137,9253.19,66,16,90,104.036,8483.4,-9,-13,90,-88.091,8483.4,48,-54,77,41.878,6048.35,Hand_on_chin
144,111.949,21717.504,-16,-9,91,98.842,8577.66,65,20,90,103.422,8483.4,-10,-13,82,-87.905,6956.388,49,-51,74,46.081,5580.192,Hand_on_chin
145,96.733,21868.32,-22,-11,75,97.595,5891.25,38,-2,75,98.344,5891.25,-21,-15,68,-82.461,4700.432,19,-54,55,30.256,3110.58,Hand_on_chin
142,87.58,20969.708,-57,-1,71,81.983,5130.886,38,2,60,102.426,3770.4,-23,-29,78,-168.261,6371.976,29,1,65,-61.876,4288.83,Hand_on_chin
141,91.625,20822.034,-24,-10,74,99.211,5580.192,29,-6,75,85.426,5891.25,-15,-17,60,-95.711,3770.4,5,-34,46,-24.341,2167.98,Hand_on_chin
139,92.883,20089.948,-24,-13,71,102.095,5130.886,34,-7,76,86.236,5969.8,-16,-19,58,-90.988,3462.484,7,-48,49,6.981,2463.328,Hand_on_chin
138,92.904,19945.416,-27,-13,70,100.67,5058.62,34,-5,71,89.193,5130.886,-19,-16,63,-93.633,4156.866,10,-49,49,19.885,2463.328,Hand_on_chin
141,94.057,20822.034,-26,-15,77,104.216,6048.35,36,-7,80,89.284,6535.36,-16,-14,77,-90.744,6048.35,11,-52,50,11.535,2513.6,Hand_on_chin
141,94.057,20822.034,-26,-17,77,106.557,6048.35,37,-8,80,89.284,6535.36,-14,-16,76,-90.754,5969.8,12,-54,49,14.036,2463.328,Hand_on_chin
143,94.0,21117.382,-26,-17,75,106.049,5891.25,37,-9,82,89.301,6956.388,-15,-15,78,-91.469,6371.976,12,-56,49,15.154,2463.328,Hand_on_chin
145,93.945,21868.32,-26,-18,78,106.348,6371.976,37,-10,84,89.318,7389.984,-14,-16,79,-90.725,6453.668,11,-53,51,2.246,2724.114,Hand_on_chin
122,100.389,15332.96,-17,-5,76,108.199,5969.8,43,5,84,90.682,7389.984,-6,-6,71,-87.58,5130.886,18,-49,56,25.201,3167.136,Hand_on_chin
135,90.424,19087.65,-27,-10,79,100.176,6453.668,31,-6,80,79.249,6535.36,3,-59,49,156.038,2463.328,15,-15,63,-75.303,4156.866,Hand_on_chin
137,88.746,19370.43,-27,-10,79,97.927,6453.668,30,-10,78,77.55,6371.976,3,-64,57,149.886,3402.786,17,-16,65,-82.117,4288.83,Hand_on_chin
140,95.305,20234.48,-58,-8,78,83.418,6371.976,50,-8,70,98.13,5058.62,-40,-20,70,-129.806,5058.62,36,-15,67,-55.84,4631.308,Hand_on_chin
140,88.363,20234.48,-33,-10,79,93.621,6453.668,22,-10,78,65.072,6371.976,1,-60,66,161.565,4562.184,10,-15,62,-98.259,3896.08,Hand_on_chin
140,88.772,20234.48,-33,-10,79,92.175,6453.668,24,-12,78,68.334,6371.976,-2,-63,65,155.772,4288.83,10,-16,66,-91.736,4562.184,Hand_on_chin
125,83.157,16102.75,-37,-4,83,92.07,7041.222,20,-9,76,69.444,5969.8,-6,-61,66,152.281,4562.184,13,-12,66,-101.31,4562.184,Hand_on_chin
121,81.469,15207.28,-38,-3,84,92.726,7389.984,19,-8,75,73.009,5891.25,-7,-61,66,151.113,4562.184,13,-11,65,-98.746,4288.83,Hand_on_chin
120,81.399,15081.6,-37,-2,84,93.406,7389.984,20,-8,76,73.229,5969.8,-6,-61,67,149.621,4631.308,14,-13,64,-98.881,4222.848,Hand_on_chin
119,81.327,14582.022,-37,-2,84,92.726,7389.984,21,-8,75,73.951,5891.25,-6,-61,67,148.891,4631.308,14,-12,66,-96.911,4562.184,Hand_on_chin
111,77.082,12904.194,-40,2,85,90.0,7477.96,19,-10,73,70.084,5504.784,-10,-59,69,147.907,4986.354,8,-11,67,-92.564,4631.308,Hand_on_chin
109,76.849,12329.208,-40,3,85,90.0,7477.96,19,-12,74,69.624,5580.192,-11,-58,68,147.465,4700.432,7,-12,69,-91.66,4986.354,Hand_on_chin
110,76.342,12442.32,-40,3,85,90.0,7477.96,20,-11,75,69.887,5891.25,-11,-58,68,148.173,4700.432,7,-12,70,-90.0,5058.62,Hand_on_chin
109,76.218,12329.208,-40,4,85,90.674,7477.96,20,-10,75,69.887,5891.25,-11,-56,67,148.891,4631.308,7,-11,70,-90.0,5058.62,Hand_on_chin
133,94.3,18386.984,-57,-5,76,80.166,5969.8,54,-7,63,93.633,4156.866,-40,-12,77,-127.614,6048.35,36,-9,71,-55.864,5130.886,Hand_on_chin
147,98.952,22631.826,-17,-14,86,107.592,7565.936,42,-16,79,80.538,6453.668,-5,-19,71,-88.386,5130.886,19,-21,75,-64.113,5891.25,Hand_on_chin
151,99.525,23722.1,-9,-15,84,103.046,7389.984,41,-18,82,78.826,6956.388,0,-21,69,-90.0,4986.354,20,-23,75,-69.887,5891.25,Hand_on_chin
150,97.267,23565.0,-15,-13,82,101.853,6956.388,38,-16,82,77.471,6956.388,-5,-20,68,-93.366,4700.432,18,-22,73,-71.811,5504.784,Hand_on_chin
149,95.368,22939.742,-19,-14,83,102.381,7041.222,37,-17,83,78.288,7041.222,-7,-20,70,-94.899,5058.62,18,-22,74,-73.523,5580.192,Hand_on_chin
150,94.953,23565.0,-20,-14,83,101.712,7041.222,37,-18,85,79.216,7477.96,-8,-19,72,-96.34,5429.376,19,-23,75,-74.678,5891.25,Hand_on_chin
152,94.514,23879.2,-22,-15,82,102.529,6956.388,36,-19,85,79.216,7477.96,-9,-19,73,-96.254,5504.784,18,-24,75,-74.678,5891.25,Hand_on_chin
153,93.74,24517.026,-21,-16,83,103.201,7041.222,36,-20,85,79.216,7477.96,-8,-20,73,-95.477,5504.784,19,-25,75,-75.411,5891.25,Hand_on_chin
123,94.648,15845.106,-23,-10,85,102.095,7477.96,34,-12,85,78.559,7477.96,-13,-16,72,-90.796,5429.376,20,-17,73,-82.2,5504.784,Hand_on_chin
119,93.846,14582.022,-22,-9,86,102.745,7565.936,33,-11,85,77.905,7477.96,-14,-14,73,-88.431,5504.784,21,-16,73,-85.301,5504.784,Hand_on_chin
115,93.483,13730.54,-24,-8,83,102.381,7041.222,32,-11,85,77.905,7477.96,-15,-13,72,-89.204,5429.376,21,-16,73,-86.864,5504.784,Hand_on_chin
131,90.875,17698.886,-60,-8,79,84.218,6453.668,37,-6,71,85.972,5130.886,-21,-38,87,-167.4,7927.266,21,-10,69,-67.126,4986.354,Hand_on_chin
